,timestamp, AccelerationX, AccelerationY, AccelerationZ, MagneticFieldX, MagneticFieldY, MagneticFieldZ, Z-AxisAgle(Azimuth), X-AxisAngle(Pitch), Y-AxisAngle(Roll), GyroX, GyroY, GyroZ,placeID,y0,y1
2531,1422630087727,0.158,3.023,10.045,-36.6,-1.5,-11.3,86.885,-16.750999999999998,0.8490000000000001,0,0,0,-1,0.6,0.6
2532,1422630087827,-0.359,3.0039999999999996,9.135,-35.3,-2.1,-13.5,86.73200000000001,-18.183,-2.134,0,0,0,-1,0.6,0.6
2533,1422630087927,1.393,4.067,8.024,-34.2,-0.5,-16.6,75.156,-26.53,8.801,0,0,0,-1,0.6,0.6
2534,1422630088027,2.322,4.803999999999999,7.938,-33.6,2.0,-18.5,64.938,-30.156,14.046,0,0,0,-1,0.6,0.6
2535,1422630088127,2.753,6.25,7.678999999999999,-32.8,3.2,-20.1,55.951,-37.463,15.54,0,0,0,-1,0.6,0.6
2536,1422630088227,2.485,6.289,7.545,-32.8,3.2,-19.6,57.155,-38.367,14.196,0,0,0,-1,0.6,0.6
2537,1422630088327,2.322,6.107,7.517,-33.4,2.6,-18.7,60.073,-37.823,13.477,0,0,0,-1,0.6,0.6
2538,1422630088428,0.885,5.025,7.794,-33.8,1.9,-17.9,69.363,-32.647,5.4510000000000005,0,0,0,-1,0.6,0.6
2539,1422630088527,0.857,4.737,8.292,-33.8,1.9,-17.9,70.851,-29.618000000000002,5.122000000000001,0,0,0,-1,0.6,0.6
2540,1422630088627,1.01,4.833,7.919,-33.8,1.9,-17.9,69.637,-31.191,6.212000000000001,0,0,0,-1,0.6,0.6
2541,1422630088727,1.1059999999999999,5.245,7.699,-33.8,1.9,-17.9,68.125,-33.991,6.7589999999999995,0,0,0,-1,0.6,0.6
2542,1422630088873,1.556,5.7620000000000005,7.727,-33.8,1.9,-19.0,64.656,-36.164,9.161,0,0,0,-1,0.6,0.6
2543,1422630088928,1.4409999999999998,5.312,8.11,-33.8,1.9,-18.6,67.027,-32.814,8.447000000000001,0,0,0,-1,0.6,0.6
2544,1422630089027,1.268,5.216,7.67,-33.8,1.3,-18.2,67.929,-33.856,7.7829999999999995,0,0,0,-1,0.6,0.6
2545,1422630089127,1.0959999999999999,5.13,8.072000000000001,-34.4,1.7,-17.7,69.586,-32.2,6.5360000000000005,0,0,0,-1,0.6,0.6
2546,1422630089228,1.1540000000000001,5.436,7.8420000000000005,-34.4,1.7,-17.7,68.42699999999999,-34.448,6.89,0,0,0,-1,0.6,0.6
2547,1422630089327,1.2590000000000001,5.4079999999999995,7.803999999999999,-34.4,1.7,-18.6,67.255,-34.382,7.545,0,0,0,-1,0.6,0.6
2548,1422630089427,1.2109999999999999,5.647,8.158,-34.4,1.7,-18.6,67.563,-34.399,6.955,0,0,0,-1,0.6,0.6
2549,1422630089527,1.288,5.167999999999999,7.468999999999999,-34.4,1.2,-18.6,67.65100000000001,-34.293,8.061,0,0,0,-1,0.6,0.6
2550,1422630089627,1.278,5.273,7.622000000000001,-33.9,1.2,-18.6,67.468,-34.305,7.852,0,0,0,-1,0.6,0.6
2551,1422630089727,1.3259999999999998,5.542000000000001,7.746,-33.9,1.2,-18.6,67.014,-35.189,7.921,0,0,0,-1,0.6,0.6
2552,1422630089827,1.182,5.502999999999999,7.689,-33.9,1.6,-18.6,66.939,-35.281,7.124,0,0,0,-1,0.6,0.6
2553,1422630089927,1.278,5.494,7.785,-33.9,1.6,-18.6,66.847,-34.853,7.638999999999999,0,0,0,-1,0.6,0.6
2554,1422630090027,1.173,5.542000000000001,7.651,-33.5,1.6,-18.6,66.593,-35.607,7.071000000000001,0,0,0,-1,0.6,0.6
2555,1422630090128,1.1540000000000001,5.532,7.746,-33.5,1.6,-18.6,66.846,-35.24,6.907,0,0,0,-1,0.6,0.6
2556,1422630090228,1.249,5.657,7.756,-33.5,1.6,-18.6,66.332,-35.747,7.415,0,0,0,-1,0.6,0.6
2557,1422630090327,1.0859999999999999,5.522,7.565,-33.5,1.6,-18.6,66.735,-35.861,6.611000000000001,0,0,0,-1,0.6,0.6
2558,1422630090427,1.192,5.685,7.67,-33.5,1.6,-18.6,66.295,-36.229,7.104,0,0,0,-1,0.6,0.6
2559,1422630090527,1.058,5.657,7.574,-33.5,1.6,-18.6,66.59,-36.486999999999995,6.379,0,0,0,-1,0.6,0.6
2560,1422630090627,1.115,5.7620000000000005,7.574,-33.5,1.6,-18.6,66.212,-36.965,6.6770000000000005,0,0,0,-1,0.6,0.6
2561,1422630090727,0.9620000000000001,5.781000000000001,7.497000000000001,-33.5,1.6,-18.6,66.52,-37.41,5.792999999999999,0,0,0,-1,0.6,0.6
2562,1422630090827,1.058,5.791,7.737,-33.5,1.6,-18.6,66.633,-36.568000000000005,6.242000000000001,0,0,0,-1,0.6,0.6
2563,1422630090927,1.048,5.704,7.699,-33.1,1.6,-19.0,66.14,-36.285,6.233,0,0,0,-1,0.6,0.6
2564,1422630091027,1.0190000000000001,5.6370000000000005,7.737,-33.1,1.6,-19.0,66.42699999999999,-35.848,6.07,0,0,0,-1,0.6,0.6
2565,1422630091128,1.0859999999999999,5.7139999999999995,7.584,-33.1,1.6,-19.0,65.781,-36.731,6.522,0,0,0,-1,0.6,0.6
2566,1422630091227,0.45399999999999996,5.627999999999999,7.468999999999999,-32.7,1.6,-19.5,67.002,-36.946999999999996,2.77,0,0,0,-1,0.6,0.6
2567,1422630091327,0.225,5.341,7.612,-32.7,1.6,-19.5,68.499,-35.046,1.374,0,0,0,-1,0.6,0.6
2568,1422630091427,0.45399999999999996,5.446000000000001,7.612,-32.7,1.6,-19.5,67.593,-35.543,2.7680000000000002,0,0,0,-1,0.6,0.6
2569,1422630091527,0.483,5.475,6.827000000000001,-32.7,2.1,-19.5,65.499,-38.669000000000004,3.1489999999999996,0,0,0,-1,0.6,0.6
2570,1422630091627,2.59,5.2829999999999995,8.158,-32.7,3.1,-19.5,60.225,-31.685,14.915999999999999,0,0,0,-1,0.6,0.6
2571,1422630091727,2.485,4.364,7.622000000000001,-32.7,4.1,-19.5,59.99,-28.561,15.799000000000001,0,0,0,-1,0.6,0.6
2572,1422630091828,2.1590000000000003,4.067,7.9479999999999995,-32.7,4.1,-19.1,63.07,-26.281999999999996,13.597999999999999,0,0,0,-1,0.6,0.6
2573,1422630091927,3.758,4.651,7.89,-32.7,3.0,-16.2,61.02,-28.026999999999997,22.313000000000002,0,0,0,-1,0.6,0.6
2574,1422630092027,2.781,4.709,7.584,-33.5,1.5,-13.1,69.36,-30.247,17.308,0,0,0,-1,0.6,0.6
2575,1422630092127,1.939,4.22,8.867,-34.8,-1.8,-11.0,82.01299999999999,-24.936,11.163,0,0,0,-1,0.6,0.6
2576,1422630092227,2.695,3.674,8.158,-35.3,-6.7,-8.3,91.399,-23.155,16.765,0,0,0,-1,0.6,0.6
2577,1422630092328,2.427,4.105,6.846,-36.5,-12.2,-4.6,99.545,-29.480999999999998,16.916,0,0,0,-1,0.6,0.6
2578,1422630092428,2.121,4.048,7.699,-37.4,-19.3,-0.3,112.90299999999999,-26.875999999999998,13.696,0,0,0,-1,0.6,0.6
2579,1422630092527,1.489,3.99,8.465,-37.4,-27.6,1.8,123.96600000000001,-24.903000000000002,9.027999999999999,0,0,0,-1,0.6,0.6
2580,1422630092627,0.541,4.689,9.259,-37.4,-34.7,1.8,130.24,-26.815,2.97,0,0,0,-1,0.6,0.6
2581,1422630092727,0.387,4.938,9.69,-37.4,-37.1,1.2,131.813,-26.986,2.037,0,0,0,-1,0.6,0.6
2582,1422630092828,0.79,4.249,9.058,-39.6,-34.9,0.8,128.722,-25.04,4.505,0,0,0,-1,0.6,0.6
2583,1422630092928,2.073,4.1339999999999995,9.93,-42.0,-31.2,0.8,124.39,-22.171999999999997,10.908,0,0,0,-1,0.6,0.6
2584,1422630093027,2.781,3.923,7.794,-43.7,-31.2,4.2,123.382,-25.366999999999997,17.686,0,0,0,-1,0.6,0.6
2585,1422630093127,4.697,4.096,8.484,-45.0,-40.8,14.7,132.232,-22.891,26.498,0,0,0,-1,0.6,0.6
2586,1422630093227,3.04,3.492,7.9479999999999995,-33.5,-67.6,33.6,152.461,-22.316999999999997,19.299,0,0,0,-1,0.6,0.6
2587,1422630093327,4.122,5.982,9.402999999999999,22.5,-72.3,37.2,190.299,-30.223000000000003,20.293,0,0,0,-1,0.6,0.6
2588,1422630093428,5.626,7.246,5.305,33.2,-39.2,-0.7,226.766,-43.152,32.06,0,0,0,-1,0.6,0.6
2589,1422630093528,-1.2309999999999999,1.548,13.818,23.2,-33.7,-5.9,214.41299999999998,-6.37,-5.06,0,0,0,-1,0.6,0.6
2590,1422630093632,-1.6909999999999998,2.0180000000000002,12.505999999999998,18.6,-37.9,-1.3,205.71400000000003,-9.084,-7.599,0,0,0,-1,0.6,0.6
2591,1422630093727,0.742,8.376,2.911,15.0,-42.5,6.4,218.743,-70.305,4.78,0,0,0,-1,0.6,0.6
2592,1422630093827,5.175,10.981,1.4169999999999998,21.6,-43.1,3.1,235.012,-63.974,25.059,0,0,0,-1,0.6,0.6
2593,1422630093933,2.36,6.691,0.507,35.4,-29.4,-10.1,258.944,-114.15799999999999,24.136999999999997,0,0,0,-1,0.6,0.6
2594,1422630094027,1.125,-1.286,11.539000000000001,37.9,-12.9,-22.7,249.347,6.319,5.53,0,0,0,-1,0.6,0.6
2595,1422630094127,-0.235,-1.9369999999999998,14.584000000000001,37.1,-19.7,-23.4,238.42700000000002,7.558,-0.91,0,0,0,-1,0.6,0.6
2596,1422630094228,2.485,5.369,6.415,36.1,-25.5,-22.1,256.962,-37.969,16.542,0,0,0,-1,0.6,0.6
2597,1422630094327,2.963,6.747999999999999,7.0,35.7,-15.1,-26.6,273.244,-41.608999999999995,16.942,0,0,0,-1,0.6,0.6
2598,1422630094427,-1.537,0.754,13.119000000000002,31.7,-1.4,-30.5,271.143,-3.2560000000000002,-6.667000000000001,0,0,0,-1,0.6,0.6
2599,1422630094527,-0.264,0.294,12.132,29.1,-1.4,-30.0,268.893,-1.382,-1.237,0,0,0,-1,0.6,0.6
2600,1422630094627,0.138,1.2990000000000002,8.57,28.7,-5.0,-28.9,268.712,-8.617,0.905,0,0,0,-1,0.6,0.6
2601,1422630094727,-0.35,1.96,8.149,28.7,-6.7,-28.3,270.58299999999997,-13.514000000000001,-2.379,0,0,0,-1,0.6,0.6
2602,1422630094827,-0.254,1.903,9.777000000000001,28.0,-8.1,-27.8,264.657,-11.01,-1.4609999999999999,0,0,0,-1,0.6,0.6
2603,1422630094927,0.1,1.673,9.365,27.2,-9.3,-28.5,261.492,-10.119,0.59,0,0,0,-1,0.6,0.6
2604,1422630095027,0.11900000000000001,1.9409999999999998,8.235,26.2,-8.4,-29.4,266.937,-13.255,0.804,0,0,0,-1,0.6,0.6
2605,1422630095127,0.445,2.458,7.909,25.0,-7.5,-30.5,273.72900000000004,-17.239,3.071,0,0,0,-1,0.6,0.6
2606,1422630095228,0.11900000000000001,2.046,9.767000000000001,24.5,-4.9,-31.5,273.83299999999997,-11.833,0.6809999999999999,0,0,0,-1,0.6,0.6
2607,1422630095327,0.41600000000000004,1.7109999999999999,10.399000000000001,23.7,-3.5,-32.2,273.95,-9.332,2.2569999999999997,0,0,0,-1,0.6,0.6
2608,1422630095427,0.703,1.855,8.465,22.4,-2.6,-33.5,280.019,-12.312000000000001,4.635,0,0,0,-1,0.6,0.6
2609,1422630095527,0.991,1.7590000000000001,8.867,20.6,-0.8,-34.6,283.309,-11.144,6.245,0,0,0,-1,0.6,0.6
2610,1422630095627,1.527,1.089,9.997,19.5,1.1,-35.9,280.796,-6.138999999999999,8.628,0,0,0,-1,0.6,0.6
2611,1422630095727,1.8330000000000002,0.773,9.432,17.8,3.5,-35.9,284.288,-4.595,10.960999999999999,0,0,0,-1,0.6,0.6
2612,1422630095827,3.883,-0.185,8.953,16.2,5.0,-35.9,278.558,1.082,23.438000000000002,0,0,0,-1,0.6,0.6
2613,1422630095928,4.352,-1.162,10.83,14.6,8.0,-36.6,279.507,5.681,21.771,0,0,0,-1,0.6,0.6
2614,1422630096027,3.911,-0.97,10.131,13.6,10.6,-37.0,285.805,5.098,21.018,0,0,0,-1,0.6,0.6
2615,1422630096127,3.739,-0.664,9.642999999999999,11.8,15.8,-35.6,299.48400000000004,3.67,21.144000000000002,0,0,0,-1,0.6,0.6
2616,1422630096227,3.002,-1.8030000000000002,11.299000000000001,12.2,16.8,-35.6,298.334,8.764,14.694,0,0,0,-1,0.6,0.6
2617,1422630096327,1.9580000000000002,-1.0659999999999998,9.872,13.2,13.0,-36.6,294.454,6.04,11.155999999999999,0,0,0,-1,0.6,0.6
2618,1422630096427,3.05,0.026000000000000002,9.93,13.9,8.6,-36.6,289.889,-0.135,17.074,0,0,0,-1,0.6,0.6
2619,1422630096527,2.609,0.802,8.838,13.4,4.4,-37.2,287.66200000000003,-4.967,16.374000000000002,0,0,0,-1,0.6,0.6
2620,1422630096627,3.509,1.05,8.972000000000001,14.6,2.4,-36.7,282.52099999999996,-6.212999999999999,21.232,0,0,0,-1,0.6,0.6
2621,1422630096727,3.48,1.261,8.599,15.7,1.6,-36.7,282.144,-7.733,21.824,0,0,0,-1,0.6,0.6
2622,1422630096828,3.548,1.5959999999999999,10.772,15.1,-0.4,-36.7,279.728,-8.007,18.042,0,0,0,-1,0.6,0.6
2623,1422630096927,3.5669999999999997,2.2,9.402999999999999,12.9,-4.4,-36.7,277.066,-12.339,20.265,0,0,0,-1,0.6,0.6
2624,1422630097027,3.969,2.573,7.995,11.6,-8.7,-36.0,272.191,-16.079,25.283,0,0,0,-1,0.6,0.6
2625,1422630097127,3.222,1.8840000000000001,7.047000000000001,10.8,-11.5,-35.5,262.557,-13.654000000000002,23.831,0,0,0,-1,0.6,0.6
2626,1422630097411,7.712999999999999,-1.114,7.257999999999999,-6.4,-19.8,-32.6,215.396,10.074,47.525,0,0,0,-1,0.6,0.6
2627,1422630097464,7.943,2.219,7.957000000000001,-12.1,-14.3,-32.6,219.03,5.994,46.416000000000004,0,0,0,-1,0.6,0.6
2628,1422630097492,7.943,2.219,7.957000000000001,-12.1,-14.3,-32.6,219.03,5.994,46.416000000000004,0,0,0,-1,0.6,0.6
2629,1422630097527,7.943,2.219,7.957000000000001,-18.1,-7.7,-32.1,270.649,-11.16,43.876999999999995,0,0,0,-1,0.6,0.6
2630,1422630097627,14.914000000000001,2.822,6.31,-21.2,-5.6,-30.5,276.413,-9.88,65.149,0,0,0,-1,0.6,0.6
2631,1422630097727,11.084000000000001,-1.784,0.622,-28.5,2.5,-24.3,255.515,9.127,80.325,0,0,0,-1,0.6,0.6
2632,1422630097909,9.035,-4.398,2.001,-31.0,10.8,-20.7,188.303,28.725,51.165,0,0,0,-1,0.6,0.6
2633,1422630097926,9.035,-4.398,2.001,-31.9,14.0,-17.9,236.553,25.421999999999997,61.886,0,0,0,-1,0.6,0.6
2634,1422630098203,8.192,-8.238,-2.4330000000000003,-34.6,19.8,-7.1,187.083,135.063,37.157,0,0,0,-1,0.6,0.6
2635,1422630098207,8.192,-8.238,-2.4330000000000003,-34.6,19.8,-7.1,187.083,135.063,37.157,0,0,0,-1,0.6,0.6
2636,1422630098237,5.961,-6.103,-2.002,-34.1,25.3,-3.8,197.305,136.041,43.644,0,0,0,-1,0.6,0.6
2637,1422630098349,4.859,-6.266,-1.906,-31.5,30.6,-6.5,220.28900000000002,135.85299999999998,42.871,0,0,0,-1,0.6,0.6
2638,1422630098441,2.8480000000000003,-4.245,-0.604,-31.5,31.6,-6.5,199.12599999999998,129.793,36.571,0,0,0,-1,0.6,0.6
2639,1422630098540,3.3080000000000003,-10.862,-0.135,-28.5,35.7,-7.5,197.28099999999998,124.429,33.594,0,0,0,-1,0.6,0.6
2640,1422630098893,-1.624,-9.1,-2.6630000000000003,-17.5,48.2,-6.9,172.13,106.449,13.005999999999998,0,0,0,-1,0.6,0.6
2641,1422630098897,-1.624,-9.1,-2.6630000000000003,-17.5,48.2,-6.9,172.13,106.449,13.005999999999998,0,0,0,-1,0.6,0.6
2642,1422630098900,-1.624,-9.1,-2.6630000000000003,-17.5,48.2,-6.9,172.13,106.449,13.005999999999998,0,0,0,-1,0.6,0.6
2643,1422630099106,2.0540000000000003,-9.799,-1.494,-20.8,44.3,-8.3,122.43299999999999,102.60700000000001,-3.486,0,0,0,-1,0.6,0.6
2644,1422630099109,2.0540000000000003,-9.799,-1.494,-20.8,44.3,-8.3,122.43299999999999,102.60700000000001,-3.486,0,0,0,-1,0.6,0.6
2645,1422630099138,2.0540000000000003,-9.799,-1.494,-15.5,48.5,-8.7,173.61900000000003,104.488,11.7,0,0,0,-1,0.6,0.6
2646,1422630099502,-3.529,-8.918,1.062,-18.3,48.8,-0.7,52.591,68.07,-11.538,0,0,0,-1,0.6,0.6
2647,1422630099506,-3.529,-8.918,1.062,-18.3,48.8,-0.7,52.591,68.07,-11.538,0,0,0,-1,0.6,0.6
2648,1422630099512,-3.529,-8.918,1.062,-18.3,48.8,-0.7,52.591,68.07,-11.538,0,0,0,-1,0.6,0.6
2649,1422630099542,-0.6559999999999999,-9.32,-1.035,-20.7,47.8,0.5,61.535,67.547,-21.451999999999998,0,0,0,-1,0.6,0.6
2650,1422630099636,-0.6559999999999999,-9.32,-1.035,-21.1,46.9,-3.4,104.86,97.48299999999999,-3.997,0,0,0,-1,0.6,0.6
2651,1422630099748,0.7609999999999999,-9.675,-0.7090000000000001,-21.8,46.5,-3.4,94.125,86.47399999999999,-3.57,0,0,0,-1,0.6,0.6
2652,1422630099898,0.7609999999999999,-9.675,-0.7090000000000001,-21.4,47.0,-4.1,117.84700000000001,96.124,4.479,0,0,0,-1,0.6,0.6
2653,1422630099944,1.719,-11.619000000000002,-0.518,-22.9,46.4,-5.9,115.904,97.402,-0.763,0,0,0,-1,0.6,0.6
2654,1422630100100,-1.48,-8.095,1.216,-22.9,44.2,-10.3,135.805,98.76899999999999,8.402999999999999,0,0,0,-1,0.6,0.6
2655,1422630100126,-1.48,-8.095,1.216,-20.9,45.0,-12.3,91.96700000000001,76.752,-10.244000000000002,0,0,0,-1,0.6,0.6
2656,1422630100226,-0.7140000000000001,-9.742,1.244,-18.3,45.0,-13.6,106.236,81.642,-4.152,0,0,0,-1,0.6,0.6
2657,1422630100327,0.062,-8.535,0.976,-17.0,47.3,-13.6,116.499,83.494,0.409,0,0,0,-1,0.6,0.6
2658,1422630100595,-0.28300000000000003,-8.794,-2.471,-18.0,50.4,-5.8,135.806,98.102,5.162999999999999,0,0,0,-1,0.6,0.6
2659,1422630100599,-0.28300000000000003,-8.794,-2.471,-18.0,50.4,-5.8,135.806,98.102,5.162999999999999,0,0,0,-1,0.6,0.6
2660,1422630100885,0.483,-9.904,1.5030000000000001,-22.7,49.1,-11.5,120.87100000000001,91.791,1.942,0,0,0,-1,0.6,0.6
2661,1422630100891,0.483,-9.904,1.5030000000000001,-22.7,49.1,-11.5,120.87100000000001,91.791,1.942,0,0,0,-1,0.6,0.6
2662,1422630100894,0.483,-9.904,1.5030000000000001,-22.7,49.1,-11.5,120.87100000000001,91.791,1.942,0,0,0,-1,0.6,0.6
2663,1422630100994,1.364,-9.272,1.005,-25.2,47.8,-13.8,108.07700000000001,81.015,2.7489999999999997,0,0,0,-1,0.6,0.6
2664,1422630101287,2.149,-10.632,-0.249,-29.3,48.6,-10.4,110.589,76.376,11.2,0,0,0,-1,0.6,0.6
2665,1422630101291,2.149,-10.632,-0.249,-29.3,48.6,-10.4,110.589,76.376,11.2,0,0,0,-1,0.6,0.6
2666,1422630101295,2.149,-10.632,-0.249,-29.3,48.6,-10.4,110.589,76.376,11.2,0,0,0,-1,0.6,0.6
2667,1422630101556,1.699,-9.186,-1.3030000000000002,-26.5,48.6,-3.0,115.645,101.484,11.421,0,0,0,-1,0.6,0.6
2668,1422630101560,1.699,-9.186,-1.3030000000000002,-26.5,48.6,-3.0,115.645,101.484,11.421,0,0,0,-1,0.6,0.6
2669,1422630101564,1.699,-9.186,-1.3030000000000002,-26.5,48.6,-3.0,115.645,101.484,11.421,0,0,0,-1,0.6,0.6
2670,1422630101724,1.699,-9.186,-1.3030000000000002,-26.5,48.6,-3.0,115.645,101.484,11.421,0,0,0,-1,0.6,0.6
2671,1422630101727,-0.465,-8.037,-1.906,-23.6,50.1,-0.9,130.931,103.11,10.369000000000002,0,0,0,-1,0.6,0.6
2672,1422630102135,1.2209999999999999,-12.605,-3.285,-28.3,48.8,0.7,123.096,105.52799999999999,5.343999999999999,0,0,0,-1,0.6,0.6
2673,1422630102138,2.7910000000000004,-8.947000000000001,0.325,-28.3,48.8,0.7,123.096,105.52799999999999,5.343999999999999,0,0,0,-1,0.6,0.6
2674,1422630102142,2.7910000000000004,-8.947000000000001,0.325,-28.3,48.8,0.7,123.096,105.52799999999999,5.343999999999999,0,0,0,-1,0.6,0.6
2675,1422630102144,2.7910000000000004,-8.947000000000001,0.325,-28.3,48.8,0.7,123.096,105.52799999999999,5.343999999999999,0,0,0,-1,0.6,0.6
2676,1422630102302,0.435,-8.573,-0.125,-29.3,47.9,1.5,93.764,72.57300000000001,17.305999999999997,0,0,0,-1,0.6,0.6
2677,1422630102327,0.435,-8.573,-0.125,-28.9,47.9,4.1,85.59299999999999,92.83200000000001,2.898,0,0,0,-1,0.6,0.6
2678,1422630102427,2.178,-8.794,-0.585,-28.9,48.3,2.9,106.165,104.34100000000001,13.88,0,0,0,-1,0.6,0.6
2679,1422630102527,1.69,-8.564,-0.20199999999999999,-28.3,48.3,2.9,96.193,101.191,11.159,0,0,0,-1,0.6,0.6
2680,1422630102627,1.479,-10.182,-0.7859999999999999,-27.9,48.3,2.9,101.39299999999999,99.29299999999999,8.238999999999999,0,0,0,-1,0.6,0.6
2681,1422630102727,3.03,-11.149000000000001,-1.561,-28.4,47.6,2.9,121.475,106.978,15.059000000000001,0,0,0,-1,0.6,0.6
2682,1422630102826,1.8530000000000002,-9.482999999999999,0.718,-27.1,47.6,4.7,75.223,78.195,11.017000000000001,0,0,0,-1,0.6,0.6
2683,1422630103039,0.32,-8.727,-2.213,-23.9,46.6,5.6,117.155,105.397,7.768,0,0,0,-1,0.6,0.6
2684,1422630103044,0.32,-8.727,-2.213,-23.9,46.6,5.6,117.155,105.397,7.768,0,0,0,-1,0.6,0.6
2685,1422630103438,-0.13,-9.617,-2.184,-24.1,46.2,6.2,142.724,114.934,9.964,0,0,0,-1,0.6,0.6
2686,1422630103442,-0.13,-9.617,-2.184,-24.1,46.2,6.2,142.724,114.934,9.964,0,0,0,-1,0.6,0.6
2687,1422630103445,-0.13,-9.617,-2.184,-24.1,46.2,6.2,142.724,114.934,9.964,0,0,0,-1,0.6,0.6
2688,1422630103449,-0.13,-9.617,-2.184,-24.1,46.2,6.2,142.724,114.934,9.964,0,0,0,-1,0.6,0.6
2689,1422630103610,2.542,-8.65,0.21,-27.0,44.6,3.7,102.115,102.774,-0.7490000000000001,0,0,0,-1,0.6,0.6
2690,1422630103627,2.542,-8.65,0.21,-28.2,44.1,3.7,88.37700000000001,73.601,16.373,0,0,0,-1,0.6,0.6
2691,1422630103727,0.972,-10.249,0.919,-28.2,43.7,3.7,77.65,82.598,5.388999999999999,0,0,0,-1,0.6,0.6
2692,1422630103888,2.2640000000000002,-8.908999999999999,0.287,-28.8,43.7,2.1,116.06,103.765,8.75,0,0,0,-1,0.6,0.6
2693,1422630103927,2.2640000000000002,-8.908999999999999,0.287,-28.8,44.4,2.1,92.294,75.652,14.25,0,0,0,-1,0.6,0.6
2694,1422630104027,1.8530000000000002,-9.77,-0.882,-28.8,44.8,1.4,109.501,101.805,10.689,0,0,0,-1,0.6,0.6
2695,1422630104235,2.734,-10.498,0.7659999999999999,-28.8,43.4,1.4,88.973,74.90899999999999,14.550999999999998,0,0,0,-1,0.6,0.6
2696,1422630104238,2.734,-10.498,0.7659999999999999,-28.8,43.4,1.4,88.973,74.90899999999999,14.550999999999998,0,0,0,-1,0.6,0.6
2697,1422630104599,0.991,-7.645,-2.557,-24.2,45.3,3.6,124.26899999999999,106.62700000000001,13.265,0,0,0,-1,0.6,0.6
2698,1422630104603,0.991,-7.645,-2.557,-24.2,45.3,3.6,124.26899999999999,106.62700000000001,13.265,0,0,0,-1,0.6,0.6
2699,1422630104838,-0.915,-10.862,-1.906,-25.5,44.5,6.4,157.673,122.296,12.388,0,0,0,-1,0.6,0.6
2700,1422630104842,-0.915,-10.862,-1.906,-25.5,44.5,6.4,157.673,122.296,12.388,0,0,0,-1,0.6,0.6
2701,1422630104846,-0.915,-10.862,-1.906,-25.5,44.5,6.4,157.673,122.296,12.388,0,0,0,-1,0.6,0.6
2702,1422630105014,2.5989999999999998,-8.698,0.603,-27.9,44.1,6.4,86.74,100.991,-4.736000000000001,0,0,0,-1,0.6,0.6
2703,1422630105027,2.5989999999999998,-8.698,0.603,-29.1,43.7,5.6,76.77600000000001,72.956,16.599,0,0,0,-1,0.6,0.6
2704,1422630105407,2.121,-8.631,-0.42200000000000004,-28.2,42.6,10.1,77.7,100.787,10.628,0,0,0,-1,0.6,0.6
2705,1422630105411,2.121,-8.631,-0.42200000000000004,-28.2,42.6,10.1,77.7,100.787,10.628,0,0,0,-1,0.6,0.6
2706,1422630105441,0.972,-10.22,-2.327,-25.0,42.2,13.4,65.812,104.056,13.783,0,0,0,-1,0.6,0.6
2707,1422630105536,0.972,-10.22,-2.327,-27.5,41.6,10.2,95.094,103.838,5.291,0,0,0,-1,0.6,0.6
2708,1422630105648,0.292,-8.324,0.105,-28.7,41.6,9.1,88.04899999999999,109.319,18.755,0,0,0,-1,0.6,0.6
2709,1422630105743,2.408,-9.732000000000001,-1.102,-27.8,41.0,11.1,68.35,88.154,2.0,0,0,0,-1,0.6,0.6
2710,1422630105839,1.0,-8.783999999999999,-1.485,-26.1,41.0,12.8,77.289,105.19200000000001,13.805,0,0,0,-1,0.6,0.6
2711,1422630105935,1.0,-8.783999999999999,-1.485,-24.2,41.0,14.2,77.467,101.51100000000001,6.4,0,0,0,-1,0.6,0.6
2712,1422630106049,0.809,-9.282,-1.858,-22.5,41.0,15.7,73.53399999999999,103.141,8.03,0,0,0,-1,0.6,0.6
2713,1422630106129,0.809,-9.282,-1.858,-20.4,41.7,17.1,68.66,102.274,4.872,0,0,0,-1,0.6,0.6
2714,1422630106360,0.828,-10.345,-0.69,-17.7,42.5,18.8,69.12,105.515,4.065,0,0,0,-1,0.6,0.6
2715,1422630106363,0.828,-10.345,-0.69,-17.7,42.5,18.8,69.12,105.515,4.065,0,0,0,-1,0.6,0.6
2716,1422630106441,0.77,-9.272,-0.154,-18.3,44.0,17.4,50.3,95.925,4.561,0,0,0,-1,0.6,0.6
2717,1422630106542,2.102,-9.857000000000001,0.45,-19.4,45.3,14.4,53.591,94.823,4.747,0,0,0,-1,0.6,0.6
2718,1422630106638,2.102,-9.857000000000001,0.45,-19.4,45.3,14.4,53.591,94.823,4.747,0,0,0,-1,0.6,0.6
2719,1422630106739,1.891,-9.272,1.6369999999999998,-17.6,45.8,16.6,29.72,74.936,11.353,0,0,0,-1,0.6,0.6
2720,1422630106836,1.786,-9.234,1.589,-14.3,46.7,18.9,21.801,75.512,10.78,0,0,0,-1,0.6,0.6
2721,1422630106935,1.8619999999999999,-9.531,1.838,-11.3,47.2,19.4,15.18,74.649,10.857999999999999,0,0,0,-1,0.6,0.6
2722,1422630107049,1.604,-9.646,0.584,-12.8,46.0,20.3,13.515,70.803,17.847,0,0,0,-1,0.6,0.6
2723,1422630107128,1.604,-9.646,0.584,-12.0,46.7,20.3,19.53,79.968,9.423,0,0,0,-1,0.6,0.6
